"connection","connection_type","connection_transport","connection_protocol","connection_timestamp","connection_root","connection_parent","local_host","local_port","remote_host","remote_hostname","remote_port"
"5542","accept","tcp","smbd","1.64796186E9","5542","","10.1.0.4","445","201.191.5.225","","38023"
"5543","accept","tcp","smbd","1.64796186E9","5543","","10.1.0.4","445","201.191.5.225","","32327"
"5544","accept","tcp","smbd","1.64796198E9","5544","","10.1.0.4","445","201.191.5.225","","59300"
"5545","accept","tcp","smbd","1.64796198E9","5545","","10.1.0.4","445","201.191.5.225","","21735"
"5546","accept","tcp","smbd","1.64796198E9","5546","","10.1.0.4","445","201.191.5.225","","42401"
"5547","accept","tcp","smbd","1.64796198E9","5547","","10.1.0.4","445","201.191.5.225","","32441"
"5548","accept","tcp","smbd","1.64796198E9","5548","","10.1.0.4","445","201.191.5.225","","59492"
"5549","accept","tcp","smbd","1.64796198E9","5549","","10.1.0.4","445","201.191.5.225","","32479"
"5550","accept","tcp","smbd","1.64796198E9","5550","","10.1.0.4","445","201.191.5.225","","48555"
"5551","accept","tcp","smbd","1.64796198E9","5551","","10.1.0.4","445","201.191.5.225","","59630"
"5552","accept","tcp","smbd","1.64796198E9","5552","","10.1.0.4","445","201.191.5.225","","59726"
"5553","accept","tcp","smbd","1.64796198E9","5553","","10.1.0.4","445","201.191.5.225","","59702"
"5554","accept","tcp","smbd","1.64796198E9","5554","","10.1.0.4","445","201.191.5.225","","32619"
"5555","accept","tcp","smbd","1.64796198E9","5555","","10.1.0.4","445","201.191.5.225","","32649"
"5556","accept","tcp","smbd","1.64796198E9","5556","","10.1.0.4","445","201.191.5.225","","40875"
"5557","accept","tcp","smbd","1.64796198E9","5557","","10.1.0.4","445","201.191.5.225","","59892"
"5558","accept","tcp","smbd","1.64796198E9","5558","","10.1.0.4","445","201.191.5.225","","32733"
"5559","accept","tcp","smbd","1.64796198E9","5559","","10.1.0.4","445","201.191.5.225","","32753"
"5560","accept","tcp","smbd","1.64796198E9","5560","","10.1.0.4","445","201.191.5.225","","60038"
"5561","accept","tcp","smbd","1.64796198E9","5561","","10.1.0.4","445","201.191.5.225","","60094"
"5562","accept","tcp","smbd","1.64796198E9","5562","","10.1.0.4","445","201.191.5.225","","60134"
"5563","accept","tcp","smbd","1.64796198E9","5563","","10.1.0.4","445","201.191.5.225","","32853"
"5564","accept","tcp","smbd","1.64796198E9","5564","","10.1.0.4","445","201.191.5.225","","60232"
"5565","accept","tcp","smbd","1.64796198E9","5565","","10.1.0.4","445","201.191.5.225","","32925"
"5566","accept","tcp","smbd","1.64796198E9","5566","","10.1.0.4","445","201.191.5.225","","60330"
"5567","accept","tcp","smbd","1.64796198E9","5567","","10.1.0.4","445","201.191.5.225","","32995"
"5568","accept","tcp","smbd","1.64796198E9","5568","","10.1.0.4","445","201.191.5.225","","33029"
"5569","accept","tcp","smbd","1.64796198E9","5569","","10.1.0.4","445","201.191.5.225","","17405"
"5570","accept","tcp","smbd","1.64796198E9","5570","","10.1.0.4","445","201.191.5.225","","60504"
"5571","accept","tcp","smbd","1.64796198E9","5571","","10.1.0.4","445","201.191.5.225","","33111"
"5572","accept","tcp","smbd","1.64796198E9","5572","","10.1.0.4","445","201.191.5.225","","60592"
"5573","accept","tcp","smbd","1.64796198E9","5573","","10.1.0.4","445","201.191.5.225","","60648"
"5574","accept","tcp","smbd","1.64796198E9","5574","","10.1.0.4","445","201.191.5.225","","60684"
"5575","accept","tcp","smbd","1.64796198E9","5575","","10.1.0.4","445","201.191.5.225","","60722"
"5576","accept","tcp","smbd","1.64796198E9","5576","","10.1.0.4","445","201.191.5.225","","17557"
"5577","accept","tcp","smbd","1.64796198E9","5577","","10.1.0.4","445","201.191.5.225","","60820"
"5578","accept","tcp","smbd","1.64796198E9","5578","","10.1.0.4","445","201.191.5.225","","24859"
"5579","accept","tcp","smbd","1.64796198E9","5579","","10.1.0.4","445","201.191.5.225","","60916"
"5580","accept","tcp","smbd","1.64796198E9","5580","","10.1.0.4","445","201.191.5.225","","24899"
"5581","accept","tcp","smbd","1.64796198E9","5581","","10.1.0.4","445","201.191.5.225","","61016"
"5582","accept","tcp","smbd","1.64796198E9","5582","","10.1.0.4","445","201.191.5.225","","33393"
"5583","accept","tcp","smbd","1.64796198E9","5583","","10.1.0.4","445","201.191.5.225","","61110"
"5584","accept","tcp","smbd","1.64796198E9","5584","","10.1.0.4","445","201.191.5.225","","11711"
"5585","accept","tcp","smbd","1.64796198E9","5585","","10.1.0.4","445","201.191.5.225","","61186"
"5586","accept","tcp","smbd","1.64796198E9","5586","","10.1.0.4","445","201.191.5.225","","33491"
"5587","accept","tcp","smbd","1.64796198E9","5587","","10.1.0.4","445","201.191.5.225","","61280"
"5588","accept","tcp","smbd","1.64796198E9","5588","","10.1.0.4","445","201.191.5.225","","33547"
"5589","accept","tcp","smbd","1.64796198E9","5589","","10.1.0.4","445","201.191.5.225","","61380"
"5590","accept","tcp","smbd","1.64796198E9","5590","","10.1.0.4","445","201.191.5.225","","44005"
"5591","accept","tcp","smbd","1.64796198E9","5591","","10.1.0.4","445","201.191.5.225","","17885"
"5592","accept","tcp","smbd","1.64796198E9","5592","","10.1.0.4","445","201.191.5.225","","33643"
"5593","accept","tcp","smbd","1.64796198E9","5593","","10.1.0.4","445","201.191.5.225","","33665"
"5594","accept","tcp","smbd","1.64796198E9","5594","","10.1.0.4","445","201.191.5.225","","33689"
"5595","accept","tcp","smbd","1.64796198E9","5595","","10.1.0.4","445","201.191.5.225","","61642"
"5596","accept","tcp","smbd","1.64796198E9","5596","","10.1.0.4","445","201.191.5.225","","33753"
"5597","accept","tcp","smbd","1.64796198E9","5597","","10.1.0.4","445","201.191.5.225","","33777"
"5598","accept","tcp","smbd","1.64796198E9","5598","","10.1.0.4","445","201.191.5.225","","33813"
"5599","accept","tcp","smbd","1.64796198E9","5599","","10.1.0.4","445","201.191.5.225","","61836"
"5600","accept","tcp","smbd","1.64796198E9","5600","","10.1.0.4","445","201.191.5.225","","61884"
"5601","accept","tcp","smbd","1.64796198E9","5601","","10.1.0.4","445","201.191.5.225","","62315"
"5602","accept","tcp","smbd","1.64796198E9","5602","","10.1.0.4","445","201.191.5.225","","34949"
"5603","accept","tcp","smbd","1.64796198E9","5603","","10.1.0.4","445","201.191.5.225","","62040"
"5604","accept","tcp","smbd","1.64796198E9","5604","","10.1.0.4","445","201.191.5.225","","33981"
"5605","accept","tcp","smbd","1.64796198E9","5605","","10.1.0.4","445","201.191.5.225","","34005"
"5606","accept","tcp","smbd","1.64796198E9","5606","","10.1.0.4","445","201.191.5.225","","62174"
"5607","accept","tcp","smbd","1.64796198E9","5607","","10.1.0.4","445","201.191.5.225","","62207"
"5608","accept","tcp","smbd","1.64796198E9","5608","","10.1.0.4","445","201.191.5.225","","34093"
"5609","accept","tcp","smbd","1.64796198E9","5609","","10.1.0.4","445","201.191.5.225","","62312"
"5610","accept","tcp","smbd","1.64796198E9","5610","","10.1.0.4","445","201.191.5.225","","34131"
"5611","accept","tcp","smbd","1.64796198E9","5611","","10.1.0.4","445","201.191.5.225","","62408"
"5612","accept","tcp","smbd","1.64796198E9","5612","","10.1.0.4","445","201.191.5.225","","19261"
"5613","accept","tcp","smbd","1.64796198E9","5613","","10.1.0.4","445","201.191.5.225","","62492"
"5614","accept","tcp","smbd","1.64796198E9","5614","","10.1.0.4","445","201.191.5.225","","62538"
"5615","accept","tcp","smbd","1.64796198E9","5615","","10.1.0.4","445","201.191.5.225","","62574"
"5616","accept","tcp","smbd","1.64796198E9","5616","","10.1.0.4","445","201.191.5.225","","62634"
"5617","accept","tcp","smbd","1.64796198E9","5617","","10.1.0.4","445","201.191.5.225","","34323"
"5618","accept","tcp","smbd","1.64796198E9","5618","","10.1.0.4","445","201.191.5.225","","34357"
"5619","accept","tcp","smbd","1.64796198E9","5619","","10.1.0.4","445","201.191.5.225","","62762"
"5620","accept","tcp","smbd","1.64796198E9","5620","","10.1.0.4","445","201.191.5.225","","62804"
"5621","accept","tcp","smbd","1.64796198E9","5621","","10.1.0.4","445","201.191.5.225","","62860"
"5622","accept","tcp","smbd","1.64796198E9","5622","","10.1.0.4","445","201.191.5.225","","62902"
"5623","accept","tcp","smbd","1.64796198E9","5623","","10.1.0.4","445","201.191.5.225","","62940"
"5624","accept","tcp","smbd","1.64796198E9","5624","","10.1.0.4","445","201.191.5.225","","62996"
"5625","accept","tcp","smbd","1.64796198E9","5625","","10.1.0.4","445","201.191.5.225","","34555"
"5626","accept","tcp","smbd","1.64796198E9","5626","","10.1.0.4","445","201.191.5.225","","63092"
"5627","accept","tcp","smbd","1.64796198E9","5627","","10.1.0.4","445","201.191.5.225","","63198"
"5628","accept","tcp","smbd","1.64796198E9","5628","","10.1.0.4","445","201.191.5.225","","63168"
"5629","accept","tcp","smbd","1.64796198E9","5629","","10.1.0.4","445","201.191.5.225","","55249"
"5630","accept","tcp","smbd","1.64796198E9","5630","","10.1.0.4","445","201.191.5.225","","63264"
"5631","accept","tcp","smbd","1.64796198E9","5631","","10.1.0.4","445","201.191.5.225","","63322"
"5632","accept","tcp","smbd","1.64796198E9","5632","","10.1.0.4","445","201.191.5.225","","11723"
"5633","accept","tcp","smbd","1.64796198E9","5633","","10.1.0.4","445","201.191.5.225","","34753"
"5634","accept","tcp","smbd","1.64796198E9","5634","","10.1.0.4","445","201.191.5.225","","63450"
"5635","accept","tcp","smbd","1.64796198E9","5635","","10.1.0.4","445","201.191.5.225","","7837"
"5636","accept","tcp","smbd","1.64796198E9","5636","","10.1.0.4","445","201.191.5.225","","63528"
"5637","accept","tcp","smbd","1.64796198E9","5637","","10.1.0.4","445","201.191.5.225","","63577"
"5638","accept","tcp","smbd","1.64796198E9","5638","","10.1.0.4","445","201.191.5.225","","34864"
"5639","accept","tcp","smbd","1.64796198E9","5639","","10.1.0.4","445","201.191.5.225","","34901"
"5640","accept","tcp","smbd","1.64796198E9","5640","","10.1.0.4","445","201.191.5.225","","63700"
"5641","accept","tcp","smbd","1.64796198E9","5641","","10.1.0.4","445","201.191.5.225","","63740"
"5642","accept","tcp","smbd","1.64796198E9","5642","","10.1.0.4","445","201.191.5.225","","63794"
"5643","accept","tcp","smbd","1.64796198E9","5643","","10.1.0.4","445","201.191.5.225","","44513"
"5644","accept","tcp","smbd","1.64796198E9","5644","","10.1.0.4","445","201.191.5.225","","63862"
"5645","accept","tcp","smbd","1.64796198E9","5645","","10.1.0.4","445","201.191.5.225","","36915"
"5646","accept","tcp","smbd","1.64796198E9","5646","","10.1.0.4","445","201.191.5.225","","63958"
"5647","accept","tcp","smbd","1.64796198E9","5647","","10.1.0.4","445","201.191.5.225","","35117"
"5648","accept","tcp","smbd","1.64796198E9","5648","","10.1.0.4","445","201.191.5.225","","4971"
"5649","accept","tcp","smbd","1.64796198E9","5649","","10.1.0.4","445","201.191.5.225","","64082"
"5650","accept","tcp","smbd","1.64796198E9","5650","","10.1.0.4","445","201.191.5.225","","64140"
"5651","accept","tcp","smbd","1.64796198E9","5651","","10.1.0.4","445","201.191.5.225","","64174"
"5652","accept","tcp","smbd","1.64796198E9","5652","","10.1.0.4","445","201.191.5.225","","64210"
"5653","accept","tcp","smbd","1.64796198E9","5653","","10.1.0.4","445","201.191.5.225","","64271"
"5654","accept","tcp","smbd","1.64796198E9","5654","","10.1.0.4","445","201.191.5.225","","24105"
"5655","accept","tcp","smbd","1.64796198E9","5655","","10.1.0.4","445","201.191.5.225","","40177"
"5656","accept","tcp","smbd","1.64796198E9","5656","","10.1.0.4","445","201.191.5.225","","35323"
"5657","accept","tcp","smbd","1.64796198E9","5657","","10.1.0.4","445","201.191.5.225","","64430"
"5658","accept","tcp","smbd","1.64796198E9","5658","","10.1.0.4","445","201.191.5.225","","35381"
"5659","accept","tcp","smbd","1.64796198E9","5659","","10.1.0.4","445","201.191.5.225","","64520"
"5660","accept","tcp","smbd","1.64796198E9","5660","","10.1.0.4","445","201.191.5.225","","64558"
"5661","accept","tcp","smbd","1.64796198E9","5661","","10.1.0.4","445","201.191.5.225","","64621"
"5662","accept","tcp","smbd","1.64796198E9","5662","","10.1.0.4","445","201.191.5.225","","64650"
"5663","accept","tcp","smbd","1.64796198E9","5663","","10.1.0.4","445","201.191.5.225","","35547"
"5664","accept","tcp","smbd","1.64796198E9","5664","","10.1.0.4","445","201.191.5.225","","64748"
"5665","accept","tcp","smbd","1.64796198E9","5665","","10.1.0.4","445","201.191.5.225","","35613"
"5666","accept","tcp","smbd","1.64796198E9","5666","","10.1.0.4","445","201.191.5.225","","64844"
"5667","accept","tcp","smbd","1.64796198E9","5667","","10.1.0.4","445","201.191.5.225","","35671"
"5668","accept","tcp","smbd","1.64796198E9","5668","","10.1.0.4","445","201.191.5.225","","65169"
"5669","accept","tcp","smbd","1.64796198E9","5669","","10.1.0.4","445","201.191.5.225","","59357"
"5670","accept","tcp","smbd","1.64796198E9","5670","","10.1.0.4","445","201.191.5.225","","35829"
"5671","accept","tcp","smbd","1.64796198E9","5671","","10.1.0.4","445","201.191.5.225","","35851"
"5672","accept","tcp","smbd","1.64796198E9","5672","","10.1.0.4","445","201.191.5.225","","65394"
"5673","accept","tcp","smbd","1.64796198E9","5673","","10.1.0.4","445","201.191.5.225","","35901"
"5674","accept","tcp","smbd","1.64796198E9","5674","","10.1.0.4","445","201.191.5.225","","21073"
"5675","accept","tcp","smbd","1.64796198E9","5675","","10.1.0.4","445","201.191.5.225","","35933"
"5676","accept","tcp","smbd","1.64796198E9","5676","","10.1.0.4","445","201.191.5.225","","65422"
"5677","accept","tcp","smbd","1.64796198E9","5677","","10.1.0.4","445","201.191.5.225","","65458"
"5678","accept","tcp","smbd","1.64796198E9","5678","","10.1.0.4","445","201.191.5.225","","65504"
"5679","accept","tcp","smbd","1.64796198E9","5679","","10.1.0.4","445","49.228.138.131","","60377"
"5680","accept","tcp","smbd","1.64796198E9","5680","","10.1.0.4","445","201.191.5.225","","49182"
"5681","accept","tcp","smbd","1.64796198E9","5681","","10.1.0.4","445","201.191.5.225","","49220"
"5682","accept","tcp","smbd","1.64796198E9","5682","","10.1.0.4","445","201.191.5.225","","36149"
"5683","accept","tcp","smbd","1.64796198E9","5683","","10.1.0.4","445","201.191.5.225","","36171"
"5684","accept","tcp","smbd","1.64796198E9","5684","","10.1.0.4","445","201.191.5.225","","36213"
"5685","accept","tcp","smbd","1.64796198E9","5685","","10.1.0.4","445","49.228.138.131","","59448"
"5686","accept","tcp","smbd","1.64796198E9","5686","","10.1.0.4","445","201.191.5.225","","36237"
"5687","accept","tcp","smbd","1.64796198E9","5687","","10.1.0.4","445","201.191.5.225","","49452"
"5688","accept","tcp","smbd","1.64796198E9","5688","","10.1.0.4","445","201.191.5.225","","49504"
"5689","accept","tcp","smbd","1.64796198E9","5689","","10.1.0.4","445","201.191.5.225","","49546"
"5690","accept","tcp","smbd","1.64796198E9","5690","","10.1.0.4","445","201.191.5.225","","36339"
"5691","accept","tcp","smbd","1.64796198E9","5691","","10.1.0.4","445","201.191.5.225","","59733"
"5692","accept","tcp","smbd","1.64796198E9","5692","","10.1.0.4","445","201.191.5.225","","24871"
"5693","accept","tcp","smbd","1.64796198E9","5693","","10.1.0.4","445","201.191.5.225","","20543"
"5694","accept","tcp","smbd","1.64796198E9","5694","","10.1.0.4","445","201.191.5.225","","49760"
"5695","accept","tcp","smbd","1.64796198E9","5695","","10.1.0.4","445","201.191.5.225","","36451"
"5696","accept","tcp","smbd","1.64796198E9","5696","","10.1.0.4","445","201.191.5.225","","49854"
"5697","accept","tcp","smbd","1.64796198E9","5697","","10.1.0.4","445","201.191.5.225","","49886"
"5698","accept","tcp","smbd","1.64796198E9","5698","","10.1.0.4","445","201.191.5.225","","56497"
"5699","accept","tcp","smbd","1.64796198E9","5699","","10.1.0.4","445","201.191.5.225","","49976"
"5700","accept","tcp","smbd","1.64796198E9","5700","","10.1.0.4","445","201.191.5.225","","50014"
"5701","accept","tcp","smbd","1.64796198E9","5701","","10.1.0.4","445","201.191.5.225","","9131"
"5702","accept","tcp","smbd","1.64796198E9","5702","","10.1.0.4","445","201.191.5.225","","50110"
"5703","accept","tcp","smbd","1.64796198E9","5703","","10.1.0.4","445","201.191.5.225","","50144"
"5704","accept","tcp","smbd","1.64796198E9","5704","","10.1.0.4","445","201.191.5.225","","50198"
"5705","accept","tcp","smbd","1.64796198E9","5705","","10.1.0.4","445","201.191.5.225","","50236"
"5706","accept","tcp","smbd","1.64796198E9","5706","","10.1.0.4","445","201.191.5.225","","50272"
"5707","accept","tcp","smbd","1.64796198E9","5707","","10.1.0.4","445","201.191.5.225","","50330"
"5708","accept","tcp","smbd","1.64796198E9","5708","","10.1.0.4","445","201.191.5.225","","50364"
"5709","accept","tcp","smbd","1.64796198E9","5709","","10.1.0.4","445","201.191.5.225","","50408"
"5710","accept","tcp","smbd","1.64796198E9","5710","","10.1.0.4","445","201.191.5.225","","36893"
"5711","accept","tcp","smbd","1.64796198E9","5711","","10.1.0.4","445","201.191.5.225","","50492"
"5712","accept","tcp","smbd","1.64796198E9","5712","","10.1.0.4","445","201.191.5.225","","36955"
"5713","accept","tcp","smbd","1.64796198E9","5713","","10.1.0.4","445","201.191.5.225","","50578"
"5714","accept","tcp","smbd","1.64796198E9","5714","","10.1.0.4","445","201.191.5.225","","50612"
"5715","accept","tcp","smbd","1.64796198E9","5715","","10.1.0.4","445","201.191.5.225","","20977"
"5716","accept","tcp","smbd","1.64796198E9","5716","","10.1.0.4","445","201.191.5.225","","38437"
"5717","accept","tcp","smbd","1.64796198E9","5717","","10.1.0.4","445","49.228.138.131","","56485"
"5718","accept","tcp","smbd","1.64796198E9","5718","","10.1.0.4","445","201.191.5.225","","32603"
"5719","accept","tcp","smbd","1.64796198E9","5719","","10.1.0.4","445","201.191.5.225","","50796"
"5720","accept","tcp","smbd","1.64796198E9","5720","","10.1.0.4","445","201.191.5.225","","50828"
"5721","accept","tcp","smbd","1.64796198E9","5721","","10.1.0.4","445","201.191.5.225","","37135"
"5722","accept","tcp","smbd","1.64796198E9","5722","","10.1.0.4","445","201.191.5.225","","37167"
"5723","accept","tcp","smbd","1.64796198E9","5723","","10.1.0.4","445","49.228.138.131","","56486"
